replay,family,step,seat,candidate_count,true_immediate_revenue,choices,hindsight_gain_vs_c0,b1_gain_vs_c0,simple_gain_vs_c0,scope
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,710,1,2,"[1156.0, 1156.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,715,1,2,"[1069.0, 1063.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,716,1,2,"[528.0, 530.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",2.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,717,1,2,"[161.0, 161.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,718,1,2,"[1167.0, 1167.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,223,0,2,"[752.0, 752.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,264,0,2,"[2385.0, 2220.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-165.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,361,0,2,"[1428.0, 1428.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,385,0,2,"[655.0, 651.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,405,0,2,"[903.0, 903.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,409,0,2,"[721.0, 718.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,457,0,2,"[2271.0, 2271.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,467,0,2,"[128.0, 128.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,473,0,2,"[509.0, 509.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,481,0,2,"[3610.0, 3610.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,498,0,2,"[2182.0, 2182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,529,0,2,"[1445.0, 1445.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,552,0,2,"[716.0, 729.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 1}",13.0,0.0,13.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,554,0,2,"[90.0, 88.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,577,0,2,"[2974.0, 2974.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,600,0,2,"[6021.0, 6030.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 1}",9.0,9.0,9.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,601,0,2,"[219.0, 219.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,614,0,2,"[456.0, 456.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,624,0,2,"[69.0, 69.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,649,0,2,"[3702.0, 3702.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,668,0,2,"[1013.0, 1013.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,673,0,2,"[4153.0, 4129.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,693,0,2,"[2773.0, 2773.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,697,0,2,"[1434.0, 1434.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,710,0,2,"[236.0, 236.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,716,0,2,"[415.0, 415.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,717,0,2,"[5341.0, 5341.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz,qeinstein_moev2,718,0,2,"[133.0, 133.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,223,1,2,"[752.0, 752.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,264,1,2,"[2385.0, 2220.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-165.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,361,1,2,"[1428.0, 1428.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,385,1,2,"[655.0, 651.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,405,1,2,"[903.0, 903.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,409,1,2,"[721.0, 718.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,457,1,2,"[2271.0, 2271.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,467,1,2,"[128.0, 128.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,473,1,2,"[509.0, 509.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,481,1,2,"[3610.0, 3610.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,498,1,2,"[2182.0, 2182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,504,1,2,"[883.0, 883.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,529,1,2,"[1445.0, 1445.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,552,1,2,"[716.0, 729.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 1}",13.0,0.0,13.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,554,1,2,"[90.0, 88.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,577,1,2,"[2974.0, 2974.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,600,1,2,"[6021.0, 6030.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 1}",9.0,9.0,9.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,601,1,2,"[219.0, 219.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,614,1,2,"[456.0, 456.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,624,1,2,"[69.0, 69.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,649,1,2,"[3702.0, 3702.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,668,1,2,"[1013.0, 1013.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,673,1,2,"[4153.0, 4129.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,693,1,2,"[2773.0, 2773.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,697,1,2,"[1434.0, 1434.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,710,1,2,"[236.0, 236.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,716,1,2,"[415.0, 415.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,717,1,2,"[5341.0, 5341.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz,qeinstein_moev2,718,1,2,"[133.0, 133.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092314_seat_0.json.gz,qeinstein_moev2,168,0,2,"[465.0, 460.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-5.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092314_seat_0.json.gz,qeinstein_moev2,264,0,2,"[2934.0, 2769.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-165.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092314_seat_0.json.gz,qeinstein_moev2,360,0,2,"[932.0, 932.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092314_seat_0.json.gz,qeinstein_moev2,398,0,2,"[971.0, 971.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092314_seat_0.json.gz,qeinstein_moev2,409,0,2,"[822.0, 818.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092314_seat_0.json.gz,qeinstein_moev2,457,0,2,"[371.0, 367.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
